StockCode,avg_daily_demand,demand_std,total_units_sold,safety_stock,reorder_point,recommended_order_qty
79336,1.14,71.25,840,311.04,318.99,34.1
79337,1.62,86.9,1200,379.36,390.72,48.71
79338,0.75,66.23,553,289.12,294.36,22.45
79341,0.98,33.62,725,146.78,153.65,29.43
79342B,0.16,6.2,119,27.09,28.21,4.83
79403,0.29,5.82,217,25.4,27.45,8.81
79406,0.35,16.25,259,70.92,73.38,10.51
79413,0.04,3.46,30,15.12,15.41,1.22
79532,0.13,5.02,97,21.91,22.83,3.94
79534,0.16,3.93,116,17.15,18.25,4.71
81950B,0.29,9.21,217,40.19,42.25,8.81
81950V,0.04,3.08,33,13.44,13.75,1.34
81952B,0.34,21.88,254,95.51,97.91,10.31
81952V,0.63,15.89,466,69.35,73.77,18.92
81953B,0.02,1.49,14,6.5,6.63,0.57
81953P,0.04,7.23,33,31.57,31.88,1.34
81985A,0.03,2.29,23,9.99,10.21,0.93
82001S,4.0,17.92,2956,78.24,106.24,120.0
82001s,0.17,4.34,125,18.92,20.11,5.07
82011A,0.08,1.62,59,7.07,7.63,2.4
82011B,0.13,2.12,94,9.25,10.14,3.82
82011C,0.18,2.21,133,9.66,10.92,5.4
82069,0.02,0.93,17,4.08,4.24,0.69
82076,0.39,22.39,290,97.73,100.48,11.77
82081,0.24,8.71,174,38.03,39.68,7.06
82093,0.19,7.43,139,32.44,33.76,5.64
82095,0.14,3.43,102,14.96,15.93,4.14
82482,23.27,17.0,17198,74.21,237.12,698.16
82483,6.91,5.76,5103,25.16,73.5,207.16
82484,14.96,40.12,11054,175.15,279.85,448.74
82486,6.63,3.64,4899,15.87,62.27,198.88
82494L,21.17,10.03,15645,43.79,191.98,635.12
82494l,0.57,6.93,424,30.27,34.29,17.21
82545A,0.04,1.66,31,7.26,7.55,1.26
82551,7.7,18.99,5690,82.88,136.78,230.99
82552,9.53,23.43,7046,102.27,169.01,286.04
82553,0.15,5.13,114,22.41,23.49,4.63
82567,1.67,2.59,1231,11.29,22.96,49.97
82578,7.64,20.76,5645,90.61,144.08,229.16
82580,18.13,27.15,13400,118.54,245.47,543.98
82581,11.51,22.45,8507,97.99,178.57,345.35
82582,10.33,16.82,7637,73.43,145.77,310.03
82583,17.71,28.17,13090,122.98,246.97,531.39
82585,0.22,6.98,165,30.49,32.05,6.7
82587,0.18,3.21,133,14.02,15.28,5.4
82597,1.67,7.56,1236,32.99,44.69,50.18
82599,3.5,6.9,2585,30.13,54.62,104.94
82600,17.47,23.02,12908,100.48,222.75,524.01
82605,0.37,2.44,270,10.64,13.2,10.96
82607A,0.91,6.27,670,27.38,33.73,27.2
82607C,0.16,2.51,115,10.97,12.06,4.67
82607E,0.14,2.8,101,12.24,13.2,4.1
82613A,0.72,5.44,533,23.74,28.79,21.64
82613B,1.22,5.75,905,25.09,33.66,36.74
82613C,1.05,5.94,776,25.93,33.28,31.5
82613D,1.62,5.58,1198,24.35,35.7,48.63
82613b,0.02,0.65,14,2.82,2.96,0.57
82613c,0.02,0.29,13,1.26,1.38,0.53
82615,0.84,14.0,619,61.1,66.96,25.13
82616A,0.43,10.39,316,45.37,48.36,12.83
82616B,0.83,8.86,614,38.69,44.5,24.93
82616C,0.87,11.25,640,49.11,55.17,25.98
84006,2.66,11.79,1964,51.49,70.09,79.73
84007,0.22,4.37,159,19.06,20.56,6.45
84012,2.49,16.89,1841,73.71,91.15,74.74
84016,1.36,38.67,1004,168.83,178.34,40.76
84029C,0.28,6.7,204,29.24,31.18,8.28
84029D,0.07,5.97,51,26.08,26.56,2.07
84029E,16.01,27.12,11830,118.39,230.45,480.24
84029G,9.94,11.1,7343,48.45,118.01,298.09
84030C,0.03,4.32,21,18.88,19.08,0.85
84030E,3.05,7.2,2252,31.42,52.75,91.42
84030c,0.04,2.18,32,9.53,9.84,1.3
84030e,0.17,1.89,128,8.25,9.47,5.2
84031A,1.56,6.1,1153,26.61,37.53,46.81
84031B,1.17,5.52,868,24.1,32.32,35.24
84032A,4.64,11.39,3427,49.71,82.17,139.12
84032B,4.64,14.0,3430,61.12,93.61,139.24
84033,0.53,7.82,393,34.12,37.84,15.95
84050,14.25,34.39,10529,150.13,249.86,427.43
84051,1.03,21.49,761,93.81,101.02,30.89
84077,149.04,312.98,110138,1366.32,2409.58,4471.1
84078A,1.53,7.87,1129,34.34,45.04,45.83
84081,0.14,8.28,100,36.17,37.11,4.06
84086B,0.03,0.69,24,3.01,3.23,0.97
84086C,0.41,4.22,305,18.41,21.3,12.38
84192,0.33,7.63,245,33.29,35.61,9.95
84199,0.76,10.59,558,46.23,51.52,22.65
84201B,0.05,4.26,39,18.59,18.95,1.58
84206A,0.11,6.24,79,27.26,28.01,3.21
84212,33.56,208.12,24801,908.55,1143.48,1006.81
84218,0.36,6.17,263,26.93,29.42,10.68
84219,0.19,9.6,140,41.92,43.24,5.68
84226,0.1,7.85,77,34.27,35.0,3.13
84227,0.15,11.49,112,50.14,51.2,4.55
84228,0.48,18.65,356,81.41,84.78,14.45
84231,0.31,4.04,230,17.62,19.8,9.34
84247C,0.1,5.24,73,22.86,23.55,2.96
84247E,0.52,6.36,386,27.76,31.42,15.67
84247G,2.04,10.63,1511,46.42,60.73,61.34
84247H,0.06,2.79,42,12.18,12.57,1.71
84247K,0.1,4.6,77,20.08,20.81,3.13
84247L,1.59,6.8,1173,29.67,40.78,47.62
84247N,0.16,2.91,115,12.72,13.81,4.67
84249A,0.34,7.37,252,32.17,34.56,10.23
84249D,1.13,9.71,835,42.37,50.28,33.9
84250M,0.04,3.02,28,13.2,13.46,1.14
84251B,0.43,4.91,321,21.44,24.48,13.03
84251C,0.35,4.44,259,19.4,21.85,10.51
84251F,0.46,5.79,341,25.3,28.53,13.84
84251G,0.64,4.92,474,21.48,25.97,19.24
84251J,0.1,6.62,74,28.91,29.61,3.0
84255B,0.09,4.15,66,18.14,18.76,2.68
84270,31.14,99.77,23013,435.53,653.52,934.22
84279B,1.1,9.87,811,43.08,50.76,32.92
84279P,1.57,11.77,1157,51.39,62.35,46.97
84288B,0.08,2.49,62,10.85,11.44,2.52
84292,0.06,2.38,44,10.4,10.81,1.79
84306,0.06,1.09,48,4.76,5.22,1.95
84313A,0.05,1.29,38,5.64,6.0,1.54
84313B,0.31,4.01,229,17.53,19.7,9.3
84313C,0.74,24.39,548,106.47,111.66,22.25
84327A,1.3,16.52,961,72.1,81.2,39.01
84340,0.03,1.51,21,6.61,6.81,0.85
84341B,2.42,22.83,1791,99.67,116.63,72.71
84347,44.01,351.93,32525,1536.33,1844.41,1320.37
84352,0.29,1.33,216,5.8,7.85,8.77
84356,1.02,10.87,751,47.46,54.58,30.49
84358,0.17,9.33,122,40.73,41.88,4.95
84360,0.29,7.7,217,33.61,35.67,8.81
84367,0.1,5.09,74,22.23,22.93,3.0
84371,0.04,8.41,30,36.73,37.02,1.22
84375,10.7,17.39,7909,75.9,150.81,321.07
84378,15.95,26.44,11784,115.43,227.05,478.38
84380,14.26,18.14,10540,79.19,179.03,427.88
84388,0.1,2.91,73,12.72,13.41,2.96
84396,0.75,20.89,552,91.21,96.43,22.41
84402B,0.09,11.76,63,51.34,51.94,2.56
84402D,0.5,31.43,373,137.22,140.76,15.14
84405A,0.17,3.87,129,16.88,18.1,5.24
84406B,9.99,15.9,7384,69.41,139.35,299.76
84414B,0.11,10.51,78,45.89,46.63,3.17
84415A,0.04,2.35,27,10.24,10.49,1.1
84415B,0.04,1.83,26,8.0,8.24,1.06
84422,1.06,76.5,783,333.96,341.38,31.79
84424A,0.03,2.06,23,8.98,9.2,0.93
84425A,0.02,0.71,18,3.09,3.26,0.73
84427B,0.02,4.34,17,18.93,19.09,0.69
84429A,0.15,2.41,112,10.5,11.56,4.55
84437A,0.14,4.09,106,17.87,18.87,4.3
84447,0.09,3.94,70,17.2,17.86,2.84
84450A,0.07,5.55,52,24.23,24.72,2.11
84450B,0.19,4.6,139,20.07,21.39,5.64
84452,0.27,4.52,198,19.75,21.63,8.04
84454,0.13,4.34,93,18.95,19.84,3.78
84455,0.12,4.05,86,17.67,18.49,3.49
84456,0.05,2.73,37,11.9,12.25,1.5
84457,0.4,4.58,293,19.99,22.76,11.89
84458,0.17,4.73,124,20.65,21.83,5.03
84459A,1.72,16.54,1272,72.2,84.24,51.64
84459B,2.0,16.04,1480,70.03,84.05,60.08
84461,0.13,2.54,99,11.1,12.03,4.02
84462,0.14,15.47,100,67.54,68.49,4.06
84464,0.11,13.96,83,60.96,61.75,3.37
84465,0.04,0.88,33,3.82,4.13,1.34
84466,1.7,51.1,1259,223.1,235.02,51.11
84467,1.1,15.22,816,66.45,74.18,33.13
84469,0.9,21.47,664,93.75,100.04,26.96
84472,0.12,8.74,87,38.17,38.99,3.53
84482,0.1,1.54,76,6.72,7.44,3.09
84493,1.55,309.1,1142,1349.39,1360.21,46.36
84497,0.14,1.99,100,8.68,9.63,4.06
84499,0.44,15.42,326,67.32,70.41,13.23
84507B,1.83,41.95,1349,183.13,195.91,54.76
84507C,0.59,15.05,435,65.72,69.84,17.66
84508A,5.16,83.95,3811,366.46,402.56,154.71
84508B,0.24,1.77,178,7.73,9.42,7.23
84508C,0.15,1.95,109,8.5,9.54,4.42
84509A,2.08,5.01,1535,21.87,36.41,62.31
84509B,0.89,3.71,657,16.18,22.41,26.67
84509C,0.38,4.0,279,17.44,20.09,11.33
84509E,0.22,11.59,161,50.58,52.1,6.54
84509F,3.76,392.41,2781,1713.05,1739.39,112.9
84509G,1.09,10.77,806,47.0,54.64,32.72
84509a,0.15,1.13,113,4.94,6.01,4.59
84509c,0.1,0.77,73,3.37,4.06,2.96
84510A,3.3,7.47,2439,32.59,55.7,99.01
84510B,1.61,15.67,1187,68.42,79.66,48.19
84510C,0.37,3.24,277,14.13,16.75,11.24
84510E,0.2,18.64,148,81.38,82.79,6.01
84510F,1.49,157.73,1101,688.56,698.99,44.7
84510a,0.1,0.56,76,2.44,3.16,3.09
84510c,0.08,0.96,59,4.19,4.75,2.4
84510e,0.02,1.97,14,8.58,8.72,0.57
84519A,1.63,10.92,1208,47.66,59.1,49.04
84519B,1.18,7.4,871,32.32,40.57,35.36
84520B,10.1,25.99,7465,113.44,184.15,303.04
84520D,0.95,11.3,701,49.35,55.99,28.46
84520b,0.15,11.42,110,49.86,50.9,4.47
84522,0.25,19.29,187,84.22,85.99,7.59
84526,0.73,76.77,538,335.13,340.23,21.84
84527,0.11,5.06,79,22.11,22.85,3.21
84529A,0.07,2.27,50,9.89,10.37,2.03
84529B,0.02,1.82,13,7.93,8.05,0.53
84529C,0.11,1.58,78,6.89,7.62,3.17
84531A,0.27,4.23,197,18.49,20.35,8.0
84531B,0.27,4.69,201,20.49,22.39,8.16
84532B,0.07,1.03,54,4.5,5.02,2.19
84533B,0.08,1.59,59,6.93,7.49,2.4
84534B,1.18,5.16,871,22.52,30.77,35.36
84535A,0.82,39.36,607,171.85,177.6,24.64
84535B,3.67,14.92,2712,65.12,90.81,110.09
84536A,7.03,11.03,5198,48.13,97.37,211.01
84536B,4.79,20.69,3541,90.31,123.85,143.75
84536a,0.03,2.94,25,12.82,13.06,1.01
84536b,0.02,2.19,13,9.56,9.69,0.53
84537B,0.16,7.85,117,34.28,35.39,4.75
84539,0.09,4.93,68,21.51,22.16,2.76
84546,0.03,4.58,21,20.01,20.2,0.85
84548,0.06,3.63,48,15.85,16.31,1.95
84549,0.1,5.95,75,25.98,26.69,3.04
84550,0.02,2.35,15,10.24,10.38,0.61
84551,0.05,4.55,39,19.86,20.23,1.58
84555A,0.06,3.51,47,15.32,15.77,1.91
84558A,1.79,20.14,1324,87.91,100.45,53.75
84558a,0.03,0.44,23,1.91,2.12,0.93
84559A,1.84,8.31,1359,36.26,49.13,55.17
84559B,1.67,8.52,1234,37.21,48.9,50.09
84559D,0.2,4.4,149,19.23,20.64,6.05
84559a,0.08,1.11,59,4.83,5.39,2.4
84559b,0.04,0.6,33,2.64,2.95,1.34
84562A,0.23,2.74,171,11.96,13.58,6.94
84563A,0.19,1.98,142,8.64,9.99,5.76
84563B,0.18,1.98,133,8.66,9.92,5.4
84564,0.03,1.64,21,7.16,7.36,0.85
84568,52.2,308.71,38574,1347.65,1713.04,1565.93
84569A,0.78,4.85,576,21.19,26.64,23.38
84569B,0.63,5.24,463,22.87,27.25,18.8
84569C,0.56,4.79,415,20.89,24.83,16.85
84569D,1.43,6.17,1059,26.92,36.95,42.99
84575A,0.03,2.48,24,10.82,11.05,0.97
84576,0.13,3.4,96,14.84,15.74,3.9
84578,0.3,1.38,223,6.02,8.13,9.05
84580,1.47,1.71,1086,7.49,17.77,44.09
84581,0.69,1.63,513,7.13,11.99,20.83
84582,0.02,0.45,15,1.97,2.12,0.61
84584,0.38,3.32,282,14.49,17.16,11.45
84586L,0.02,0.87,15,3.78,3.92,0.61
84592,0.24,2.8,175,12.23,13.89,7.1
84593,0.04,2.98,26,13.0,13.24,1.06
84595B,0.31,25.77,230,112.5,114.68,9.34
84595E,0.5,17.51,367,76.44,79.91,14.9
84596B,8.53,14.26,6301,62.26,121.94,255.79
84596E,1.54,9.86,1136,43.04,53.8,46.12
84596F,6.42,11.78,4743,51.43,96.36,192.54
84596G,3.02,10.63,2233,46.42,67.58,90.65
84596I,0.1,16.47,72,71.9,72.58,2.92
84596J,1.1,12.45,814,54.37,62.08,33.04
84596K,0.58,10.41,428,45.43,49.48,17.37
84596L,2.09,11.2,1543,48.88,63.5,62.64
84596b,0.02,0.48,13,2.11,2.23,0.53
84596e,0.05,1.3,35,5.66,5.99,1.42
84596f,0.03,0.74,19,3.25,3.43,0.77
84597B,0.28,6.93,205,30.25,32.19,8.32
84597C,0.49,7.48,365,32.67,36.13,14.82
84598,28.14,283.86,20799,1239.18,1436.19,844.34
84599,0.02,1.38,15,6.02,6.16,0.61
84600,0.15,2.46,108,10.72,11.75,4.38
84601A,0.35,38.48,260,167.97,170.43,10.55
84609,0.19,3.74,144,16.31,17.67,5.85
84612B,0.03,2.0,20,8.73,8.92,0.81
84613A,0.03,0.92,22,4.01,4.22,0.89
84613C,0.09,9.47,63,41.33,41.93,2.56
84614A,0.03,0.47,19,2.04,2.22,0.77
84615,0.32,14.04,240,61.3,63.57,9.74
84616,0.1,3.02,72,13.18,13.86,2.92
84617,0.01,0.79,11,3.43,3.54,0.45
84619,0.1,2.1,72,9.16,9.84,2.92
84620,0.17,1.4,123,6.12,7.29,4.99
84621,0.04,1.16,29,5.08,5.35,1.18
84622,0.03,1.67,23,7.28,7.49,0.93
84623,0.08,4.21,56,18.36,18.89,2.27
84625A,1.17,10.64,861,46.47,54.63,34.95
84625B,0.24,9.77,180,42.64,44.34,7.31
84625C,1.09,11.44,804,49.92,57.54,32.64
84625D,0.88,12.34,651,53.89,60.05,26.43
84627,0.07,3.09,51,13.5,13.98,2.07
84629,0.03,1.34,24,5.87,6.1,0.97
84631,0.39,20.48,289,89.39,92.13,11.73
84632,0.02,0.92,15,4.04,4.18,0.61
84637,0.79,23.07,586,100.7,106.25,23.79
84638,0.54,19.92,400,86.97,90.76,16.24
84653,0.02,0.39,14,1.7,1.83,0.57
84656,0.03,0.85,22,3.73,3.94,0.89
84657,0.33,19.51,247,85.15,87.49,10.03
84658,0.31,3.42,231,14.94,17.12,9.38
84659A,0.83,4.03,611,17.61,23.4,24.8
84660A,1.16,32.73,860,142.87,151.01,34.91
84660B,1.01,23.17,747,101.17,108.24,30.32
84660C,0.98,17.42,726,76.04,82.91,29.47
84660c,0.05,0.4,34,1.73,2.05,1.38
84661A,0.3,8.81,222,38.46,40.56,9.01
84661B,0.33,7.61,244,33.22,35.53,9.91
84661C,0.2,10.5,150,45.85,47.28,6.09
84663A,0.51,13.33,377,58.21,61.78,15.3
84664,0.26,2.15,193,9.38,11.2,7.83
84665,0.31,4.2,230,18.32,20.5,9.34
84666,0.31,6.94,226,30.29,32.43,9.17
84670,7.07,43.17,5223,188.48,237.95,212.03
84671B,0.15,3.13,111,13.66,14.71,4.51
84673A,0.68,13.75,502,60.03,64.78,20.38
84673B,0.69,6.16,510,26.91,31.74,20.7
84674,0.63,6.25,468,27.28,31.71,19.0
84675,0.28,6.21,206,27.12,29.07,8.36
84676,1.15,17.74,848,77.44,85.48,34.42
84678,0.84,9.97,623,43.53,49.43,25.29
84679,0.02,1.0,14,4.37,4.5,0.57
84680,0.13,11.18,94,48.79,49.68,3.82
84682,0.4,11.3,295,49.35,52.14,11.98
84683,0.76,17.99,564,78.51,83.86,22.9
84684,0.82,28.76,609,125.57,131.34,24.72
84685,0.59,5.76,439,25.15,29.3,17.82
84686,0.53,13.55,389,59.17,62.85,15.79
84687,0.43,9.81,315,42.81,45.79,12.79
84688,0.57,11.87,422,51.82,55.81,17.13
84689,0.42,15.82,312,69.08,72.03,12.67
84690,0.04,1.25,28,5.44,5.7,1.14
84691,3.73,27.95,2754,122.03,148.12,111.8
84692,26.34,33.57,19467,146.56,330.96,790.27
84705A,0.02,0.99,15,4.33,4.47,0.61
84705B,0.11,29.21,84,127.5,128.29,3.41
84705C,0.22,41.14,162,179.6,181.13,6.58
84705D,0.03,1.3,22,5.68,5.89,0.89
84706A,0.19,29.47,137,128.64,129.93,5.56
84706B,0.03,0.97,20,4.24,4.43,0.81
84706C,0.11,14.31,84,62.45,63.25,3.41
84706D,0.3,13.84,221,60.41,62.5,8.97
84706F,0.05,1.13,34,4.94,5.26,1.38
84707A,0.18,1.97,130,8.59,9.83,5.28
84707B,0.11,1.62,81,7.09,7.86,3.29
84708B,0.19,2.3,142,10.04,11.39,5.76
84709A,0.03,0.72,25,3.16,3.4,1.01
84709B,0.24,2.65,179,11.55,13.25,7.27
84711A,0.06,0.93,44,4.04,4.46,1.79
84711B,0.05,0.6,39,2.6,2.97,1.58
84712B,0.14,1.06,101,4.64,5.6,4.1
84715,0.33,3.39,241,14.78,17.06,9.78
84720,0.05,10.5,35,45.85,46.19,1.42
84721,0.03,12.73,20,55.56,55.75,0.81
84723,0.07,6.49,54,28.32,28.83,2.19
84725,0.18,9.7,135,42.35,43.63,5.48
84726,0.32,49.25,233,215.01,217.22,9.46
84732B,0.04,7.55,28,32.98,33.24,1.14
84732D,0.02,3.21,15,14.01,14.15,0.61
84741C,0.25,3.02,186,13.17,14.93,7.55
84744,0.23,5.19,169,22.64,24.24,6.86
84745A,0.1,2.98,74,13.01,13.71,3.0
84745B,0.12,2.81,85,12.26,13.06,3.45
84746,0.03,0.71,24,3.11,3.34,0.97
84748,1.59,42.7,1174,186.41,197.53,47.66
84750A,0.74,10.76,544,46.96,52.12,22.08
84750B,0.82,12.06,609,52.66,58.43,24.72
84751B,0.05,1.18,40,5.15,5.53,1.62
84753A,0.13,4.04,97,17.63,18.55,3.94
84754,2.99,16.62,2213,72.55,93.52,89.84
84755,55.26,68.31,40839,298.21,685.05,1657.88
84760S,0.32,5.23,240,22.83,25.1,9.74
84761,0.38,4.08,279,17.81,20.45,11.33
84762A,0.08,2.16,59,9.44,10.0,2.4
84762B,0.15,3.06,113,13.34,14.41,4.59
84762C,0.14,2.72,105,11.87,12.87,4.26
84763,2.22,15.04,1638,65.68,81.19,66.5
84766,0.27,7.35,201,32.1,34.01,8.16
84767,0.26,75.69,195,330.44,332.29,7.92
84770,0.18,7.67,135,33.47,34.75,5.48
84773,0.26,3.12,193,13.64,15.46,7.83
84782A,0.16,4.58,119,19.99,21.12,4.83
84782C,0.1,3.39,74,14.81,15.52,3.0
84789,0.61,5.15,448,22.47,26.71,18.19
84791,0.46,3.07,337,13.4,16.59,13.68
84792,3.15,9.48,2327,41.37,63.41,94.47
84795A,0.28,3.81,209,16.61,18.59,8.48
84795B,0.41,3.53,306,15.4,18.29,12.42
84795C,0.44,2.96,325,12.93,16.01,13.19
84795D,0.26,2.26,189,9.86,11.65,7.67
84795b,0.03,0.33,19,1.45,1.63,0.77
84796A,0.38,4.79,284,20.92,23.61,11.53
84796B,0.81,5.46,600,23.84,29.52,24.36
84796a,0.04,1.27,28,5.56,5.82,1.14
84797A,0.65,15.9,481,69.42,73.98,19.53
84797B,0.44,14.9,323,65.03,68.09,13.11
84797a,0.02,0.24,18,1.06,1.23,0.73
84797b,0.03,0.32,21,1.38,1.58,0.85
84798A,0.26,43.86,195,191.48,193.32,7.92
84798B,0.44,48.02,326,209.64,212.72,13.23
84798C,0.02,1.15,16,5.04,5.19,0.65
84799,0.92,19.0,679,82.95,89.39,27.56
84800L,0.88,19.43,650,84.82,90.98,26.39
84800M,0.34,8.47,250,36.96,39.32,10.15
84800S,0.53,32.33,394,141.15,144.88,15.99
84801A,0.37,27.36,272,119.43,122.0,11.04
84801B,0.29,15.5,214,67.68,69.7,8.69
84802A,0.28,7.45,209,32.52,34.5,8.48
84802B,0.59,43.72,435,190.87,194.99,17.66
84803A,0.15,4.06,112,17.74,18.8,4.55
84803B,0.06,3.19,42,13.92,14.32,1.71
84804A,0.3,21.58,224,94.19,96.31,9.09
84804B,0.5,27.47,367,119.91,123.39,14.9
84805A,0.2,31.68,147,138.28,139.68,5.97
84805B,0.46,44.26,340,193.23,196.45,13.8
84806A,0.43,14.49,319,63.24,66.26,12.95
84806B,0.61,12.49,450,54.54,58.8,18.27
84807,0.32,60.97,233,266.17,268.38,9.46
84809A,0.39,15.15,288,66.13,68.85,11.69
84809B,0.4,48.26,296,210.68,213.49,12.02
84813,0.58,7.33,426,32.02,36.05,17.29
84815,1.26,106.75,930,466.02,474.83,37.75
84816,0.04,0.93,33,4.07,4.39,1.34
84817,1.43,21.72,1059,94.8,104.83,42.99
84818,2.42,12.09,1790,52.77,69.73,72.67
84819,1.24,17.08,914,74.57,83.23,37.1
84820,0.44,11.33,325,49.45,52.53,13.19
84821,1.8,19.92,1330,86.96,99.56,53.99
84823,0.16,3.52,120,15.38,16.51,4.87
84824,0.05,0.59,38,2.59,2.95,1.54
84826,2.44,30.47,1805,133.03,150.13,73.27
84827,1.48,31.87,1093,139.14,149.5,44.37
84828,3.41,10.0,2521,43.66,67.54,102.34
84830,0.15,37.02,113,161.63,162.7,4.59
84832,9.32,14.61,6888,63.79,129.03,279.62
84836,27.4,28.24,20251,123.27,315.09,822.1
84837,0.34,1.88,253,8.21,10.6,10.27
84838,0.07,21.67,50,94.61,95.08,2.03
84839,2.08,14.19,1538,61.96,76.53,62.44
84840,0.39,1.42,287,6.21,8.92,11.65
84842,2.04,166.82,1506,728.25,742.52,61.14
84843,0.38,4.23,283,18.45,21.13,11.49
84845C,0.06,1.47,42,6.41,6.8,1.71
84845D,0.06,3.52,41,15.38,15.77,1.66
84846A,0.36,3.98,265,17.36,19.87,10.76
84847,3.16,218.39,2332,953.37,975.45,94.67
84849A,0.65,9.87,484,43.1,47.69,19.65
84849B,2.67,13.65,1972,59.57,78.25,80.05
84849D,2.13,13.63,1574,59.52,74.43,63.9
84854,0.52,5.34,387,23.3,26.96,15.71
84855,0.05,1.44,36,6.28,6.62,1.46
84856L,0.32,4.61,239,20.14,22.41,9.7
84856S,0.63,37.25,467,162.6,167.02,18.96
84857C,0.27,11.15,197,48.66,50.53,8.0
84858A,0.07,13.91,53,60.71,61.21,2.15
84858B,0.44,43.71,326,190.8,193.89,13.23
84858C,0.47,29.53,347,128.92,132.21,14.09
84859A,0.4,7.35,293,32.09,34.87,11.89
84859B,0.38,45.24,283,197.52,200.2,11.49
84859C,0.41,15.99,304,69.8,72.68,12.34
84865,0.11,1.42,83,6.2,6.99,3.37
84867A,0.02,5.35,16,23.37,23.52,0.65
84869,0.41,20.18,302,88.11,90.97,12.26
84870B,0.13,2.07,96,9.03,9.94,3.9
84870C,0.13,2.08,99,9.09,10.02,4.02
84872A,0.24,1.27,177,5.56,7.24,7.19
84872a,0.09,0.54,64,2.34,2.95,2.6
84873A,0.04,2.22,33,9.7,10.01,1.34
84873a,0.12,0.77,88,3.38,4.21,3.57
84874B,0.12,2.56,87,11.16,11.98,3.53
84875A,0.02,0.65,16,2.84,2.99,0.65
84875B,0.51,7.41,377,32.35,35.92,15.3
84875D,0.5,6.84,371,29.87,33.38,15.06
84876B,0.47,12.51,346,54.6,57.88,14.05
84876D,0.45,10.53,336,45.99,49.17,13.64
84877A,0.1,6.3,74,27.52,28.22,3.0
84877B,0.39,9.74,291,42.53,45.28,11.81
84877D,0.23,6.59,167,28.78,30.36,6.78
84879,110.7,95.01,81809,414.78,1189.69,3321.07
84880,2.45,11.18,1807,48.81,65.92,73.36
84881,0.07,0.9,54,3.92,4.43,2.19
84882,0.09,1.04,68,4.56,5.2,2.76
84884A,2.33,17.66,1722,77.09,93.4,69.91
84884a,0.08,0.82,56,3.58,4.11,2.27
84886,0.02,0.48,13,2.11,2.23,0.53
84891B,0.02,1.11,12,4.86,4.97,0.49
84893,0.05,2.22,34,9.68,10.0,1.38
84898F,0.23,2.47,172,10.79,12.41,6.98
84899E,0.07,2.66,53,11.6,12.1,2.15
84899F,0.16,2.73,121,11.91,13.05,4.91
84901,0.17,0.97,126,4.24,5.44,5.12
84902,0.11,1.06,84,4.64,5.44,3.41
84905,0.36,4.46,269,19.47,22.01,10.92
84906,0.09,2.21,67,9.67,10.3,2.72
84907,0.53,34.39,391,150.13,153.83,15.87
84908A,0.59,32.84,433,143.38,147.48,17.58
84908B,0.59,33.64,435,146.87,150.99,17.66
84909A,0.28,11.94,209,52.12,54.09,8.48
84910A,0.59,40.57,434,177.11,181.22,17.62
84912A,1.48,39.04,1097,170.42,180.81,44.53
84912B,1.55,36.36,1149,158.73,169.62,46.64
84913A,0.85,1.76,629,7.69,13.65,25.53
84913B,0.6,1.45,442,6.33,10.52,17.94
84915,0.33,16.56,241,72.29,74.57,9.78
84916,0.36,12.78,267,55.81,58.34,10.84
84917,0.31,6.51,232,28.42,30.62,9.42
84918,0.28,6.49,208,28.34,30.31,8.44
84919,0.39,24.99,291,109.1,111.86,11.81
84920,0.28,1.48,208,6.45,8.42,8.44
84921,0.04,1.32,31,5.76,6.06,1.26
84922,0.46,72.18,342,315.09,318.33,13.88
84923,0.34,1.02,248,4.46,6.81,10.07
84924A,0.19,1.78,139,7.75,9.07,5.64
84924D,1.03,130.35,764,569.06,576.3,31.01
84924F,1.32,201.6,975,880.08,889.32,39.58
84925A,0.24,34.49,179,150.57,152.27,7.27
84925C,0.04,2.49,28,10.85,11.12,1.14
84925D,0.61,54.17,453,236.47,240.76,18.39
84925E,0.1,40.71,75,177.7,178.41,3.04
84925F,0.97,52.19,716,227.84,234.62,29.07
84926A,0.91,13.36,673,58.33,64.7,27.32
84926B,0.07,6.7,54,29.26,29.77,2.19
84926C,0.19,4.1,140,17.91,19.23,5.68
84926D,1.05,20.67,777,90.22,97.58,31.54
84926E,1.5,24.22,1108,105.71,116.21,44.98
84926F,0.66,17.23,485,75.24,79.83,19.69
84927A,0.31,16.72,227,72.98,75.13,9.22
84927D,1.29,108.8,955,474.97,484.02,38.77
84927E,0.67,47.89,494,209.04,213.72,20.05
84927F,0.45,7.23,336,31.54,34.72,13.64
84929,4.22,44.03,3120,192.23,221.78,126.66
84931A,0.28,1.94,209,8.48,10.46,8.48
84931B,0.38,3.7,279,16.16,18.8,11.33
84932A,0.35,16.07,262,70.15,72.64,10.64
84932B,0.26,17.93,189,78.26,80.05,7.67
84932C,0.38,5.54,282,24.16,26.83,11.45
84932D,0.32,17.09,239,74.59,76.85,9.7
84933A,0.18,36.78,131,160.57,161.82,5.32
84933B,0.18,36.46,136,159.17,160.46,5.52
84933C,0.18,33.58,136,146.61,147.9,5.52
84934,0.93,59.25,687,258.63,265.14,27.89
84937,3.44,62.93,2543,274.74,298.83,103.23
84944,1.58,8.41,1168,36.72,47.78,47.42
84945,30.67,57.74,22662,252.05,466.71,919.97
84946,51.51,31.22,38064,136.3,496.85,1545.22
